STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REGION,Region,LOCATION,Country,INCOME,Income,VAR,Variable,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,AFG,Afghanistan,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,39.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,AFG,Afghanistan,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,45.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,AFG,Afghanistan,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,38.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,ALB,Albania,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,22.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,ALB,Albania,AIC,All income groups,DF__2,Discrimination in the family,2019,,33.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,ALB,Albania,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,16.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,ALB,Albania,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,26,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,ALB,Albania,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,13.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ALB,Albania,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,22.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ALB,Albania,AIC,All income groups,DF__2,Discrimination in the family,2019,,33.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ALB,Albania,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,16.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,PRT,Portugal,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,11.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ALB,Albania,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,13.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,DZA,Algeria,AIC,All income groups,DF__2,Discrimination in the family,2019,,79.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,DZA,Algeria,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,41.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,DZA,Algeria,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,61.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,DZA,Algeria,AIC,All income groups,DF__2,Discrimination in the family,2019,,79.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,DZA,Algeria,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,41.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,DZA,Algeria,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,61.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,AGO,Angola,AIC,All income groups,DF__2,Discrimination in the family,2019,,47.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,AGO,Angola,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,19,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,AGO,Angola,AIC,All income groups,DF__2,Discrimination in the family,2019,,47.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,AGO,Angola,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,19,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,ATG,Antigua and Barbuda,AIC,All income groups,DF__2,Discrimination in the family,2019,,22.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ATG,Antigua and Barbuda,AIC,All income groups,DF__2,Discrimination in the family,2019,,22.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,ARG,Argentina,AIC,All income groups,DF__2,Discrimination in the family,2019,,23.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,ARG,Argentina,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,23,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,ARG,Argentina,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,7.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ARG,Argentina,AIC,All income groups,DF__2,Discrimination in the family,2019,,23.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ARG,Argentina,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,23,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ARG,Argentina,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,7.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,ARM,Armenia,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,27.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,ARM,Armenia,AIC,All income groups,DF__2,Discrimination in the family,2019,,33,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,ARM,Armenia,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,34.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,ARM,Armenia,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,23.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,ARM,Armenia,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,19.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ARM,Armenia,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,27.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ARM,Armenia,AIC,All income groups,DF__2,Discrimination in the family,2019,,33,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ARM,Armenia,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,34.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ARM,Armenia,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,23.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,ARM,Armenia,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,19.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,AZE,Azerbaijan,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,28.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,AZE,Azerbaijan,AIC,All income groups,DF__2,Discrimination in the family,2019,,28.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,42.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,20.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,AZE,Azerbaijan,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,AZE,Azerbaijan,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,28.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,AZE,Azerbaijan,AIC,All income groups,DF__2,Discrimination in the family,2019,,28.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,42.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,20.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,AZE,Azerbaijan,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,BHS,Bahamas,AIC,All income groups,DF__2,Discrimination in the family,2019,,22,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BHS,Bahamas,AIC,All income groups,DF__2,Discrimination in the family,2019,,22,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,BHR,Bahrain,AIC,All income groups,DF__2,Discrimination in the family,2019,,92.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BHR,Bahrain,AIC,All income groups,DF__2,Discrimination in the family,2019,,92.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,BGD,Bangladesh,AIC,All income groups,DF__2,Discrimination in the family,2019,,82.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,BGD,Bangladesh,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,28.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,BGD,Bangladesh,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,52.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,BGD,Bangladesh,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,47.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BGD,Bangladesh,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,54.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BGD,Bangladesh,AIC,All income groups,DF__2,Discrimination in the family,2019,,82.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BGD,Bangladesh,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,28.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BGD,Bangladesh,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,52.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BGD,Bangladesh,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,47.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,BRB,Barbados,AIC,All income groups,DF__2,Discrimination in the family,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BRB,Barbados,AIC,All income groups,DF__2,Discrimination in the family,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,BLR,Belarus,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,20.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,BLR,Belarus,AIC,All income groups,DF__2,Discrimination in the family,2019,,31.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,BLR,Belarus,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,14.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,BLR,Belarus,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,14.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,BLR,Belarus,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,20.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BLR,Belarus,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,20.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BLR,Belarus,AIC,All income groups,DF__2,Discrimination in the family,2019,,31.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BLR,Belarus,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,14.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BLR,Belarus,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,14.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BLR,Belarus,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,20.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,BLZ,Belize,AIC,All income groups,DF__2,Discrimination in the family,2019,,23.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BLZ,Belize,AIC,All income groups,DF__2,Discrimination in the family,2019,,23.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,BEN,Benin,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,39.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,BEN,Benin,AIC,All income groups,DF__2,Discrimination in the family,2019,,40.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,BEN,Benin,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,27.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,BEN,Benin,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,36.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AFR,Africa,BEN,Benin,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,53.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BEN,Benin,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,39.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BEN,Benin,AIC,All income groups,DF__2,Discrimination in the family,2019,,40.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BEN,Benin,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,27.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BEN,Benin,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,36.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BEN,Benin,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,53.3,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,BTN,Bhutan,AIC,All income groups,DF__2,Discrimination in the family,2019,,40.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ASI,Asia,BTN,Bhutan,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,22.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BTN,Bhutan,AIC,All income groups,DF__2,Discrimination in the family,2019,,40.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BTN,Bhutan,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,22.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,BOL,Bolivia,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,BOL,Bolivia,AIC,All income groups,DF__2,Discrimination in the family,2019,,28.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,BOL,Bolivia,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,16.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,BOL,Bolivia,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,AME,Americas,BOL,Bolivia,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,12.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BOL,Bolivia,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,21.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BOL,Bolivia,AIC,All income groups,DF__2,Discrimination in the family,2019,,28.5,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BOL,Bolivia,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,16.2,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BOL,Bolivia,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BOL,Bolivia,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,12.7,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,BIH,Bosnia and Herzegovina,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,21.8,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,BIH,Bosnia and Herzegovina,AIC,All income groups,DF__2,Discrimination in the family,2019,,27.4,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,BIH,Bosnia and Herzegovina,AIC,All income groups,RPI__2,Restricted physical integrity,2019,,10.9,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,BIH,Bosnia and Herzegovina,AIC,All income groups,RAPFR__2,Restricted access to productive and financial resources,2019,,30.6,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,EUR,Europe,BIH,Bosnia and Herzegovina,AIC,All income groups,RCL__2,Restricted civil liberties,2019,,17.1,,A,,,,,,,
DATAFLOW,OECD:DF_SIGI2019(1.0),Social Institutions and Gender Index 2019,I,ALL,All regions,BIH,Bosnia and Herzegovina,AIC,All income groups,SIGI_2,Social Institutions and Gender Index 2019,2019,,21.8,,A,,,,,,,
